frame_num,pmu_id,stream_id,frame_score,normalized_score,rule_severity,classification,final_severity,confidence,assessment,corrupted,rules_triggered,cyber_score,fault_score,disturbance_score,disturbance_raw_score,suspicious_count,dominant_reason
6418,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,6.63,0.0,11.15,30,Cyber anomaly score exceeded attack threshold
6419,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,6.46,0.0,10.85,30,Cyber anomaly score exceeded attack threshold
6420,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.41,0.0,12.46,30,Cyber anomaly score exceeded attack threshold
6421,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.37,0.0,12.39,30,Cyber anomaly score exceeded attack threshold
6422,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.67,0.0,12.89,30,Cyber anomaly score exceeded attack threshold
6423,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.28,0.0,12.23,30,Cyber anomaly score exceeded attack threshold
6424,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.34,0.0,12.33,30,Cyber anomaly score exceeded attack threshold
6425,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.06,0.0,11.87,30,Cyber anomaly score exceeded attack threshold
6426,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.04,0.0,11.84,30,Cyber anomaly score exceeded attack threshold
6427,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.06,0.0,11.87,30,Cyber anomaly score exceeded attack threshold
6428,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,6.88,0.0,11.56,30,Cyber anomaly score exceeded attack threshold
6429,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.0,0.0,11.77,30,Cyber anomaly score exceeded attack threshold
6430,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.4,0.0,12.44,30,Cyber anomaly score exceeded attack threshold
6431,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.39,0.0,12.42,30,Cyber anomaly score exceeded attack threshold
6432,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.35,0.0,12.36,30,Cyber anomaly score exceeded attack threshold
6433,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.4,0.0,12.43,30,Cyber anomaly score exceeded attack threshold
6434,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.39,0.0,12.42,30,Cyber anomaly score exceeded attack threshold
6435,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.71,0.0,12.95,30,Cyber anomaly score exceeded attack threshold
6436,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.53,0.0,12.66,30,Cyber anomaly score exceeded attack threshold
6437,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.65,0.0,12.86,30,Cyber anomaly score exceeded attack threshold
6438,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.78,0.0,13.07,30,Cyber anomaly score exceeded attack threshold
6439,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.71,0.0,12.95,30,Cyber anomaly score exceeded attack threshold
6440,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,7.76,0.0,13.04,30,Cyber anomaly score exceeded attack threshold
6441,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,8.18,0.0,13.74,30,Cyber anomaly score exceeded attack threshold
6442,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,8.13,0.0,13.67,30,Cyber anomaly score exceeded attack threshold
6443,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,8.06,0.0,13.54,30,Cyber anomaly score exceeded attack threshold
6444,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,8.12,0.0,13.64,30,Cyber anomaly score exceeded attack threshold
6445,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,8.73,0.0,14.68,30,Cyber anomaly score exceeded attack threshold
6446,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_CIMB_30,49.6,100.0,61.95,61.95,30,Cyber anomaly score exceeded attack threshold
6447,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,49.6,100.0,69.92,69.92,30,Cyber anomaly score exceeded attack threshold
6448,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,49.6,100.0,72.44,72.44,30,Cyber anomaly score exceeded attack threshold
6449,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,49.6,100.0,74.92,74.92,30,Cyber anomaly score exceeded attack threshold
6450,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,100.0,75.11,75.11,30,Cyber anomaly score exceeded attack threshold
6451,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,100.0,75.26,75.26,30,Cyber anomaly score exceeded attack threshold
6452,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,100.0,75.33,75.33,30,Cyber anomaly score exceeded attack threshold
6453,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,100.0,75.12,75.12,30,Cyber anomaly score exceeded attack threshold
6454,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,100.0,68.26,68.26,30,Cyber anomaly score exceeded attack threshold
6455,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,100.0,65.03,65.03,30,Cyber anomaly score exceeded attack threshold
6456,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,100.0,65.01,65.01,30,Cyber anomaly score exceeded attack threshold
6457,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,100.0,63.41,63.41,30,Cyber anomaly score exceeded attack threshold
6458,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,61.1,61.1,30,Cyber anomaly score exceeded attack threshold
6459,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,59.22,59.22,30,Cyber anomaly score exceeded attack threshold
6460,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.74,57.74,30,Cyber anomaly score exceeded attack threshold
6461,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.23,57.23,30,Cyber anomaly score exceeded attack threshold
6462,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.96,56.96,30,Cyber anomaly score exceeded attack threshold
6463,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.08,57.08,30,Cyber anomaly score exceeded attack threshold
6464,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.07,57.07,30,Cyber anomaly score exceeded attack threshold
6465,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.71,57.71,30,Cyber anomaly score exceeded attack threshold
6466,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.37,57.37,30,Cyber anomaly score exceeded attack threshold
6467,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.94,56.94,30,Cyber anomaly score exceeded attack threshold
6468,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.91,56.91,30,Cyber anomaly score exceeded attack threshold
6469,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.99,56.99,30,Cyber anomaly score exceeded attack threshold
6470,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.36,57.36,30,Cyber anomaly score exceeded attack threshold
6471,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.24,57.24,30,Cyber anomaly score exceeded attack threshold
6472,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.84,56.84,30,Cyber anomaly score exceeded attack threshold
6473,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.98,56.98,30,Cyber anomaly score exceeded attack threshold
6474,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.01,57.01,30,Cyber anomaly score exceeded attack threshold
6475,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.07,57.07,30,Cyber anomaly score exceeded attack threshold
6476,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.99,56.99,30,Cyber anomaly score exceeded attack threshold
6477,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.03,57.03,30,Cyber anomaly score exceeded attack threshold
6478,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.03,57.03,30,Cyber anomaly score exceeded attack threshold
6479,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.94,56.94,30,Cyber anomaly score exceeded attack threshold
6480,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.43,57.43,30,Cyber anomaly score exceeded attack threshold
6481,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.07,57.07,30,Cyber anomaly score exceeded attack threshold
6482,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.04,57.04,30,Cyber anomaly score exceeded attack threshold
6483,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.14,57.14,30,Cyber anomaly score exceeded attack threshold
6484,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.05,57.05,30,Cyber anomaly score exceeded attack threshold
6485,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.0,57.0,30,Cyber anomaly score exceeded attack threshold
6486,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.87,56.87,30,Cyber anomaly score exceeded attack threshold
6487,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.9,56.9,30,Cyber anomaly score exceeded attack threshold
6488,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.99,56.99,30,Cyber anomaly score exceeded attack threshold
6489,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.03,57.03,30,Cyber anomaly score exceeded attack threshold
6490,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.37,57.37,30,Cyber anomaly score exceeded attack threshold
6491,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.04,57.04,30,Cyber anomaly score exceeded attack threshold
6492,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.25,57.25,30,Cyber anomaly score exceeded attack threshold
6493,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.22,57.22,30,Cyber anomaly score exceeded attack threshold
6494,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.07,57.07,30,Cyber anomaly score exceeded attack threshold
6495,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.99,56.99,30,Cyber anomaly score exceeded attack threshold
6496,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.96,56.96,30,Cyber anomaly score exceeded attack threshold
6497,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.02,57.02,30,Cyber anomaly score exceeded attack threshold
6498,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.12,57.12,30,Cyber anomaly score exceeded attack threshold
6499,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.04,57.04,30,Cyber anomaly score exceeded attack threshold
6500,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.99,56.99,30,Cyber anomaly score exceeded attack threshold
6501,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.1,57.1,30,Cyber anomaly score exceeded attack threshold
6502,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.95,56.95,30,Cyber anomaly score exceeded attack threshold
6503,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.06,57.06,30,Cyber anomaly score exceeded attack threshold
6504,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.02,57.02,30,Cyber anomaly score exceeded attack threshold
6505,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.53,57.53,30,Cyber anomaly score exceeded attack threshold
6506,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.54,57.54,30,Cyber anomaly score exceeded attack threshold
6507,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.03,57.03,30,Cyber anomaly score exceeded attack threshold
6508,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.13,57.13,30,Cyber anomaly score exceeded attack threshold
6509,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.97,56.97,30,Cyber anomaly score exceeded attack threshold
6510,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.48,57.48,30,Cyber anomaly score exceeded attack threshold
6511,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.12,57.12,30,Cyber anomaly score exceeded attack threshold
6512,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.17,57.17,30,Cyber anomaly score exceeded attack threshold
6513,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.01,57.01,30,Cyber anomaly score exceeded attack threshold
6514,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.12,57.12,30,Cyber anomaly score exceeded attack threshold
